# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "12" "-t" "transcript" "-g" "gene_id" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_final.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
Tb927.10.2070	Tb927_10_v5.1	542879	544071	+	1193	769	714	672	638	621	694	1322	1133	1088	1516	1231	928	827	1029	921	1189	1636	1266
Tb927.10.2080	Tb927_10_v5.1	543884	544893	+	1010	1041	1023	936	921	1027	1046	2230	2186	2126	1118	982	681	480	664	646	1008	1261	1191
Tb927.10.2090	Tb927_10_v5.1	545014	547025	+	2012	51109	49759	51400	87047	111266	129726	15780	12868	16637	72019	68932	53194	56182	65220	66221	11357	15286	14185
Tb927.10.2100	Tb927_10_v5.1	547174	549201	+	2028	48037	46409	48570	79070	102872	119563	14473	11924	15607	67314	64540	49236	52813	61130	62113	10608	13969	12837
Tb927.10.2110	Tb927_10_v5.1	549357	550999	+	1643	43525	41083	43347	72153	93300	106777	10787	9372	11158	61326	58905	45214	47243	54432	55239	9216	12311	11187
Tb927.10.2120	Tb927_10_v5.1	551312	551905	+	594	724	660	572	526	557	584	1657	1242	1745	1056	985	670	581	696	673	1270	1702	1662
Tb927.10.2130	Tb927_10_v5.1	552153	554897	+	2745	3606	3246	3110	2869	2628	2790	1496	1094	1074	3437	3072	2270	2095	2626	2464	2120	2534	1994
Tb927.10.2140	Tb927_10_v5.1	555044	556978	+	1935	2777	2514	2307	2010	1888	2037	2298	1901	1812	3492	3257	2344	1852	2309	2499	3535	4362	3461
Tb927.10.2150	Tb927_10_v5.1	557177	557894	+	718	945	862	813	634	609	617	1238	1057	1071	996	910	633	354	410	451	1416	1838	1562
Tb927.10.2160	Tb927_10_v5.1	558526	559761	+	1236	1562	1427	1272	2133	2379	2570	1863	1570	1684	2702	2482	1937	2769	3492	3331	1381	1844	1523
Tb927.10.2170	Tb927_10_v5.1	559890	560081	+	192	214	217	160	329	349	401	329	249	313	429	339	236	388	478	460	225	269	205
Tb927.10.2180	Tb927_10_v5.1	560256	562154	+	1899	2064	1956	1777	1665	1676	1701	1414	1056	1139	2282	2069	1501	1605	1948	1778	1658	2113	1695
Tb927.10.2190	Tb927_10_v5.1	562066	563183	+	1118	3782	3646	3305	3574	3971	3695	1063	1037	875	4606	4402	3104	3328	3846	3639	1188	1442	1206
Tb927.10.2200	Tb927_10_v5.1	565143	567045	+	1903	1385	1279	1170	1558	1628	1731	2953	2203	2475	1353	1233	955	846	1014	1040	1769	2214	2196
Tb927.10.2210	Tb927_10_v5.1	567198	570662	+	3465	2695	2396	2278	2031	1603	1982	1918	1453	1625	3550	3311	2348	2294	2619	2489	1695	1970	1878
Tb927.10.2220	Tb927_10_v5.1	571387	574754	+	3368	5815	5562	5075	3707	3800	3674	1582	1374	1221	2234	1971	1591	677	847	739	1720	2232	1926
Tb927.10.2230	Tb927_10_v5.1	575884	577773	+	1890	2143	1862	1777	1600	1699	1929	2288	1700	1836	2352	2129	1542	1291	1654	1489	2060	2623	2196
Tb927.10.2240	Tb927_10_v5.1	578080	580100	+	2021	6959	6401	6206	9659	11666	12155	4700	4094	5077	8938	7609	5879	5327	6235	6390	2270	2796	2880
Tb927.10.2250	Tb927_10_v5.1	581184	582980	+	1797	1261	1074	1070	1125	1120	992	727	814	678	1552	1634	1109	640	849	855	904	1063	914
Tb927.10.2260	Tb927_10_v5.1	584629	587095	+	2467	3840	3396	3203	2830	2532	2692	1221	951	990	3789	3392	2518	2772	3178	3067	1699	2043	1501
Tb927.10.2270	Tb927_10_v5.1	587504	591845	+	4342	8742	7930	7331	8097	8121	8741	6445	5460	6433	7232	6406	4749	4600	5720	5698	4169	5169	4718
Tb927.10.2280	Tb927_10_v5.1	592113	594326	+	2214	2014	1942	1848	2121	2055	1974	1698	1403	1301	563	440	360	165	206	208	904	1013	1017
Tb927.10.2290	Tb927_10_v5.1	594485	596520	+	2036	3943	3668	3382	3865	3846	4569	3278	2526	2803	4988	4659	3508	4228	5198	4893	2778	3629	3207
Tb927.10.2300	Tb927_10_v5.1	596795	597746	+	952	1954	1502	1510	2381	2646	3268	1875	1556	1838	1048	847	528	649	849	777	1041	1307	1278
Tb927.10.2310	Tb927_10_v5.1	597906	599530	+	1625	1989	1702	1720	1366	1527	1678	2277	2026	2112	2592	2199	1715	1437	1912	1685	2586	3305	2798
Tb927.10.2320	Tb927_10_v5.1	599673	601078	+	1406	2158	2051	1919	2531	2707	2783	2377	1887	2176	2216	1995	1550	1709	2248	2086	1965	2377	1970
Tb927.10.2330	Tb927_10_v5.1	601274	603339	+	2066	4122	3857	3667	5105	5956	6353	5413	4798	4689	3402	2981	2164	2449	3096	2985	2948	4110	3466
Tb927.10.2340	Tb927_10_v5.1	603561	604850	+	1290	2311	2210	1937	2652	2620	2761	3224	2736	2603	2852	2502	1742	1945	2419	2262	2156	2934	2426
Tb927.10.2350	Tb927_10_v5.1	604810	606087	+	1278	3798	3385	3408	4502	5084	5806	1811	1561	1663	5042	4914	3497	3772	5020	4518	1876	2456	1964
Tb927.10.2360	Tb927_10_v5.1	606104	607132	+	1029	3664	3587	3304	5621	5588	6950	2800	2120	2538	5224	4792	3329	3934	5173	4895	1964	2533	2280
Tb927.10.2370	Tb927_10_v5.1	607340	608381	+	1042	4710	4430	4495	7225	9498	9977	4564	4151	3827	7495	6895	5250	7011	8341	7708	3421	4413	3976
Tb927.10.2380	Tb927_10_v5.1	609407	612168	+	2762	5394	4820	4227	4010	3598	3658	1320	1046	1181	5137	4415	3419	3269	3872	3725	2525	2984	2368
Tb927.10.2390	Tb927_10_v5.1	613510	615918	+	2409	964	1035	995	842	897	944	1726	1588	922	391	367	269	74	108	101	829	1106	967
Tb10.NT.22	Tb927_10_v5.1	616728	617248	+	521	179	149	145	152	188	193	915	857	813	426	314	246	199	248	232	904	1235	1037
Tb927.10.2400	Tb927_10_v5.1	619328	620086	-	759	220	236	256	222	178	216	234	146	165	135	124	78	53	58	87	121	190	173
Tb927.10.2410	Tb927_10_v5.1	620835	622837	-	2003	3592	2986	2979	2112	2038	2124	1168	1025	1075	1076	986	724	479	563	661	940	1054	955
Tb927.10.2420	Tb927_10_v5.1	622937	624824	-	1888	1467	1370	1248	991	949	995	5293	5090	4174	1776	1658	1164	484	675	753	2390	3272	3140
Tb927.10.2430	Tb927_10_v5.1	624993	628763	-	3771	2824	2324	2282	1495	1268	1144	1020	910	689	2327	2083	1660	790	908	1007	2141	2738	2389
Tb927.10.2440	Tb927_10_v5.1	630286	631963	-	1678	3748	3816	3450	4948	6071	5833	3227	3105	2466	1265	1074	809	569	801	774	1380	1871	1810
Tb927.10.2450	Tb927_10_v5.1	635686	636054	-	369	146	152	131	83	82	86	203	198	178	74	79	60	11	25	24	106	138	160
Tb927.10.2460	Tb927_10_v5.1;Tb927_10_v5.1	637416;638356	640346;640346	+;+	2931	2467	2362	2166	1636	1603	1635	3472	3003	2704	3203	2876	2165	1273	1588	1637	3143	3953	3488
Tb927.10.2470	Tb927_10_v5.1	640833	643544	+	2712	4903	4252	3956	2886	3084	3010	5598	5069	4582	5800	4884	3625	1834	2578	2567	5452	7199	5706
Tb927.10.2480	Tb927_10_v5.1	643699	646590	+	2892	2586	2354	2145	1848	1677	1788	1161	912	1014	3329	2833	2173	1604	1999	1925	1974	2484	2036
Tb10.NT.27	Tb927_10_v5.1	647196	647955	+	760	1389	1352	1331	1144	1117	1340	5381	4643	4658	943	908	657	271	386	393	1507	2112	2250
Tb927.10.2490	Tb927_10_v5.1	648098	651453	+	3356	3863	3634	3444	3506	3418	4105	5812	5034	4678	5039	4477	3413	2408	3050	2800	7186	10184	8323
Tb927.10.2500	Tb927_10_v5.1	651597	652683	+	1087	809	730	648	606	476	511	560	442	395	564	558	419	221	312	292	503	616	575
Tb927.10.2510	Tb927_10_v5.1	653582	655191	+	1610	2309	2041	1898	1670	1729	1837	2266	1817	1747	2558	2313	1789	1510	1785	1642	2806	3828	3296
Tb927.10.2520	Tb927_10_v5.1	655358	657621	+	2264	4730	4091	4008	3753	3742	3903	1948	1617	1424	4059	3636	2790	2674	3336	2799	3359	4643	3472
Tb927.10.2530	Tb927_10_v5.1	658058	659097	+	1040	2920	2813	2741	2948	2865	3195	1115	894	1097	5283	5033	3502	4260	5249	4785	1596	2138	1703
Tb927.10.2540	Tb927_10_v5.1	660548	661492	+	945	1966	1902	1745	2105	2500	2591	3742	2995	3103	1527	1406	1135	911	1190	1056	2235	3053	2650
Tb927.10.2550	Tb927_10_v5.1	661714	663255	+	1542	1731	1600	1511	1586	1678	1796	3720	3311	2885	8041	6486	4451	4424	5143	4545	3510	4732	3870
Tb927.10.2560	Tb927_10_v5.1	663121	664710	+	1590	4798	4432	4281	5923	6767	7029	5736	5076	4830	37884	34653	24507	22792	26731	24924	6593	8217	7304
Tb927.10.2570	Tb927_10_v5.1	664898	668583	+	3686	6181	5838	5692	2730	2483	2715	2118	1814	2079	6800	6279	4588	2210	2698	2685	3149	3735	3181
Tb927.10.2580	Tb927_10_v5.1	668785	669762	+	978	1987	1812	1716	2071	2382	2502	5297	4669	5852	2749	2395	1702	1790	2281	2074	3557	4868	4439
Tb927.10.2590	Tb927_10_v5.1	669911	672397	+	2487	1861	1752	1603	1043	975	889	502	430	365	1517	1452	1019	755	927	802	1092	1521	1074
Tb927.10.2600	Tb927_10_v5.1	672768	674534	+	1767	2160	2016	2047	1369	1312	1326	1033	826	677	959	901	705	383	384	362	1005	1275	1098
Tb927.10.2610	Tb927_10_v5.1	674994	677788	+	2795	3528	3569	3220	4052	4044	4113	2990	2685	2346	3086	2902	2109	2095	2793	2733	2935	3798	3176
Tb927.10.2620	Tb927_10_v5.1	677916	678860	+	945	3117	2952	2758	5431	7198	7372	7126	6393	6424	4587	4023	2924	4600	6219	5292	2442	3478	3150
Tb927.10.2630	Tb927_10_v5.1	679005	680914	+	1910	2679	2492	2443	3287	3848	3661	5262	4893	5013	2970	2678	1986	1739	2422	2024	3627	4962	4626
Tb927.10.2640	Tb927_10_v5.1	681093	683601	+	2509	6213	5624	5264	5559	5768	6269	1172	1063	1469	5282	4598	3454	3530	4257	4277	1682	1909	1634
Tb927.10.2650	Tb927_10_v5.1	684309	688915	+	4607	4407	4015	4011	2349	2115	2214	2193	2019	2743	4848	4632	3424	2502	3054	3040	2570	3127	3266
Tb927.10.2660	Tb927_10_v5.1	689021	690400	+	1380	1529	1399	1257	1364	1520	1433	4382	3763	4035	1599	1396	978	863	1097	1075	2509	3222	3053
Tb927.10.2670	Tb927_10_v5.1	690565	691007	+	443	1016	990	857	1028	1138	1161	2994	2337	2283	1507	1343	1004	1076	1502	1335	2123	3169	2387
Tb927.10.2680	Tb927_10_v5.1	691398	693520	+	2123	4089	3746	3570	3391	3339	3580	4354	3668	3059	5098	4633	3341	2628	3365	3295	3887	5121	4134
Tb927.10.2690	Tb927_10_v5.1	693458	695882	+	2425	3632	3351	2982	3648	3708	3938	3257	2741	2514	2769	2560	1787	1684	2116	2004	2821	3429	2858
Tb927.10.2700	Tb927_10_v5.1	696014	698114	+	2101	3642	3119	3215	2471	2287	2799	1194	923	1376	4392	4117	3071	3156	3586	3426	1983	2295	2077
Tb927.10.2710	Tb927_10_v5.1	698291	698485	+	195	687	728	745	633	479	712	370	246	385	931	936	610	659	803	783	473	529	458
Tb927.10.2720	Tb927_10_v5.1	698958	700846	+	1889	3598	3197	3190	3140	3126	3426	3735	3042	2710	3435	3062	2295	2403	2844	2650	3251	4259	3609
Tb927.10.2730	Tb927_10_v5.1	701002	702081	+	1080	2847	2556	2512	2940	3272	3438	1330	1159	1164	4499	4076	2958	3641	4392	4161	1318	1710	1366
Tb927.10.2750	Tb927_10_v5.1	703580	705958	+	2379	2643	2502	2464	2258	2231	2448	5767	4866	5093	4474	4023	3010	2183	2754	2493	5460	7533	6545
Tb927.10.2760	Tb927_10_v5.1	706132	708638	+	2507	4354	3896	3695	2383	2322	2489	3303	2856	2204	4120	3846	2865	1465	1681	1729	3175	4043	3449
Tb927.10.2770	Tb927_10_v5.1	708506	709839	+	1334	1652	1478	1507	2404	2891	3088	1519	1324	1384	2897	2591	1992	2432	2839	2741	824	897	971
Tb927.10.2780	Tb927_10_v5.1	710960	716216	+	5257	4120	3828	3682	2260	2039	2356	954	762	937	5360	4870	3676	2953	3404	3257	1954	2422	1728
Tb927.10.2790	Tb927_10_v5.1	716331	719689	+	3359	4363	3912	3634	3483	3333	3553	2958	2442	2180	4263	4008	2943	2627	3134	2869	3280	4063	3526
Tb927.10.2800	Tb927_10_v5.1	720099	720945	+	847	751	651	523	808	902	908	1503	1091	1310	1277	1110	842	1289	1631	1549	848	1039	875
Tb927.10.2810	Tb927_10_v5.1	721076	722895	+	1820	3414	3223	2829	3931	3948	4103	4679	3875	3910	5904	4741	3562	5182	6136	5756	4069	5041	4019
Tb927.10.2820	Tb927_10_v5.1	723035	724709	+	1675	1455	1523	1455	1136	1012	1039	741	631	705	577	597	430	275	289	321	756	858	848
Tb927.10.2830	Tb927_10_v5.1	725036	725864	+	829	855	874	797	695	723	804	3101	2782	2459	1692	1487	1114	813	1108	1112	2831	3970	3066
Tb927.10.2840	Tb927_10_v5.1	726048	726649	+	602	6693	6515	5932	11072	16137	15146	29102	32097	27148	20614	19157	15533	21025	24799	23755	26084	52236	38768
Tb927.10.2850	Tb927_10_v5.1	726850	729005	+	2156	3170	2985	2785	3006	2671	3137	3724	2782	2784	893	838	586	258	330	316	1560	1999	1983
Tb927.10.2860	Tb927_10_v5.1	729154	731629	+	2476	2570	2168	2073	2048	2011	1976	1330	1087	975	2948	2556	2066	2151	2478	2367	1704	2072	1535
Tb927.10.2870	Tb927_10_v5.1	731963	735263	+	3301	3659	3295	3081	2768	2757	2938	2080	1909	2138	3435	3021	2309	1924	2280	2259	2350	3076	2685
Tb927.10.2880	Tb927_10_v5.1	736232	745190	+	8959	10354	8719	8527	4160	2853	3437	628	843	1605	13950	12821	9648	3766	3765	4451	880	1095	1175
Tb927.10.2890	Tb927_10_v5.1	746231	747913	+	1683	20933	19998	18820	33548	41329	42588	3139	2671	3485	24325	22205	15931	18594	20462	20355	3182	4041	3552
Tb927.10.2900	Tb927_10_v5.1	748279	753112	+	4834	7479	6419	6385	6659	6092	6994	3461	3378	5877	12118	10852	7723	5806	6533	6373	3753	4079	4532
Tb10.NT.33	Tb927_10_v5.1	753563	753850	+	288	85	79	65	47	59	51	433	392	695	290	213	175	108	147	132	240	330	411
Tb927.10.2910	Tb927_10_v5.1	753943	755129	+	1187	3194	3034	2889	3196	3216	3357	4157	3130	3438	3157	3000	2314	2180	3021	2718	2542	3184	2962
Tb927.10.2920	Tb927_10_v5.1	756350	760236	+	3887	4483	4226	4094	3267	2802	2899	2031	1499	1483	3004	2636	2008	1578	1662	1806	2447	2894	2514
Tb927.10.2930	Tb927_10_v5.1	760367	765118	+	4752	3540	3493	3289	3019	2955	3170	4431	3842	3775	3706	3567	2552	1780	2250	2106	2522	3200	2917
Tb927.10.2940	Tb927_10_v5.1	765387	766849	+	1463	3074	2872	2666	4422	4944	5480	5972	5193	6024	2733	2420	1878	1992	2630	2316	2758	3458	3520
Tb927.10.2950	Tb927_10_v5.1	766987	772387	+	5401	7747	7321	6682	3861	3297	3253	681	597	1034	6728	6026	4422	3596	3856	3975	1929	2095	1492
Tb927.10.2960	Tb927_10_v5.1	772747	775165	+	2419	3476	3122	2982	2064	1850	2023	1916	1428	1814	4882	4533	3509	2074	2477	2385	2730	3503	2887
Tb927.10.2970	Tb927_10_v5.1	775525	776656	+	1132	2234	1991	1795	2913	3256	3394	3847	3508	5134	9964	8964	6133	9921	13428	12105	2930	3502	4230
Tb927.10.2980	Tb927_10_v5.1	778195	779386	+	1192	3473	2919	2956	3232	3474	3537	2343	1800	1893	2734	2516	2002	2058	2509	2360	2106	2618	2178
Tb927.10.2990	Tb927_10_v5.1	779526	782658	+	3133	6895	6437	5991	3991	3548	3834	2326	1763	2237	8222	7766	6205	4858	5510	5384	4099	5359	4156
Tb927.10.3000	Tb927_10_v5.1	782950	785373	+	2424	8414	7290	6954	5697	5340	6016	2737	2301	2712	9422	8277	6705	5888	6716	6921	4110	5022	4057
Tb927.10.3010	Tb927_10_v5.1	786273	790006	+	3734	13331	11752	10844	6673	5856	6712	3401	2672	5017	12624	11688	9461	6635	7489	7544	6278	7539	6621
Tb927.10.3020	Tb927_10_v5.1	790326	794298	+	3973	11272	10223	9464	7745	7657	7888	12474	10238	8979	9816	8939	6837	5719	7014	6994	9992	12549	10367
Tb927.10.3030	Tb927_10_v5.1	794438	795629	+	1192	4678	4223	3932	4465	4776	5034	3464	2579	2749	3844	3524	2614	2826	3486	3272	2880	3655	3088
Tb927.10.3040	Tb927_10_v5.1	795784	796750	+	967	2004	1688	1714	1889	2207	2295	2747	2445	2467	4720	4274	3076	3264	4407	3895	1568	2048	1743
Tb927.10.3050	Tb927_10_v5.1	796735	798445	-	1711	82	82	74	78	69	94	146	91	111	70	107	80	70	66	82	61	86	94
Tb927.10.3070	Tb927_10_v5.1	802454	805669	+	3216	2272	2082	1927	1995	1988	1999	4771	4346	3251	2990	2756	1942	2129	2735	2421	3743	5296	4420
Tb927.10.3080	Tb927_10_v5.1	806054	807288	+	1235	1807	1658	1530	1173	1188	1363	1977	1507	1459	2588	2317	1708	1221	1622	1574	1899	2724	2250
Tb927.10.3090	Tb927_10_v5.1	807402	809923	+	2522	4198	3592	3432	2617	2502	2519	1295	1059	1386	3529	3302	2431	1929	2199	2251	2159	2795	2299
Tb927.10.3100	Tb927_10_v5.1	810236	812441	+	2206	3504	3186	2993	2279	1973	2365	1484	1208	1324	4980	4616	3305	2514	2944	2949	2341	3037	2430
Tb927.10.3110	Tb927_10_v5.1	813119	815314	+	2196	1924	1836	1661	1269	1255	1262	1519	1304	1405	2082	1934	1495	1017	1178	1170	1802	2316	2276
Tb927.10.3120	Tb927_10_v5.1	815459	816401	+	943	2020	1736	1786	1555	1685	1898	4119	3622	3549	3309	3066	2170	1373	1834	1819	2513	3311	3121
Tb927.10.3130	Tb927_10_v5.1	816591	819178	+	2588	4464	3952	3779	2848	2707	3057	1348	1152	1379	4565	4342	3189	2631	3241	3094	1749	2117	1978
Tb927.10.3140	Tb927_10_v5.1	819641	821644	+	2004	2572	2563	2430	2127	2195	2306	3893	3323	2688	3450	3223	2386	1801	2359	2187	4597	6076	5140
Tb927.10.3150	Tb927_10_v5.1	822185	822821	+	637	1259	1164	1093	1256	1658	1591	4090	3604	3948	1757	1678	1196	1154	1583	1331	2181	3140	2771
Tb927.10.3160	Tb927_10_v5.1	823126	823623	+	498	1251	1209	1094	1413	1933	2028	4098	3358	4041	1694	1578	1270	1348	1842	1791	2089	2907	2435
Tb927.10.3170	Tb927_10_v5.1	823943	826341	+	2399	3281	2863	2767	2956	2985	3347	1024	871	1270	3321	2893	2018	2621	3056	2753	1565	2022	1534
Tb927.10.3180	Tb927_10_v5.1	826531	829029	+	2499	1866	1800	1635	1163	1198	1311	2118	1985	2619	2649	2540	1782	957	1298	1237	2802	3554	4154
Tb927.10.3200	Tb927_10_v5.1	829153	831075	+	1923	3864	3334	3261	3013	3185	3863	5781	5317	10477	9274	8365	5990	5179	5909	5613	3799	4816	9763
Tb927.10.3210	Tb927_10_v5.1	831422	833190	+	1769	8142	6987	6926	4584	5513	5289	1032	1006	952	17673	14905	10935	2320	2848	2816	1840	2259	1581
Tb927.10.3220	Tb927_10_v5.1	834565	835011	+	447	304	356	294	328	518	336	245	406	161	72	77	71	15	31	30	101	165	118
Tb927.10.3230	Tb927_10_v5.1	837379	839365	+	1987	2933	3061	2875	3271	3754	4079	5125	4809	4842	2873	2896	2041	1427	2044	1941	3500	5034	4544
Tb927.10.3250	Tb927_10_v5.1	839753	841075	+	1323	1685	1506	1538	1316	1396	1568	2726	2249	2138	2724	2692	1953	2158	2905	2599	2577	3484	2838
Tb927.10.3260	Tb927_10_v5.1	841270	844883	+	3614	4002	4330	4308	3549	3414	3307	1464	1307	1186	5050	5239	3629	2612	3499	3418	2459	2935	2181
Tb927.10.3270	Tb927_10_v5.1	846247	846755	+	509	486	501	441	343	373	394	1536	1357	1221	876	814	554	441	560	502	1044	1656	1239
Tb927.10.3280	Tb927_10_v5.1	847418	847902	+	485	7823	7353	7007	17204	25870	23737	31183	34802	33099	24977	22431	18210	29945	39637	36439	16510	31691	25192
Tb927.10.3290	Tb927_10_v5.1	848087	849267	+	1181	2244	2130	1938	1945	2255	2182	4216	3633	3032	2162	1899	1421	939	1145	1092	3173	4196	3357
Tb927.10.3300	Tb927_10_v5.1	849385	851748	+	2364	2283	1998	2007	1517	1426	1508	2600	2235	2124	3121	2952	2166	1755	2104	2166	2994	3661	3485
Tb927.10.3310	Tb927_10_v5.1	851936	854936	+	3001	3631	3343	2906	3153	3034	2843	1761	1495	1681	4408	3988	2808	2934	3554	3331	2645	2932	2207
Tb927.10.3320	Tb927_10_v5.1	855741	857417	+	1677	1956	1727	1642	1492	1458	1543	1980	1625	1644	2301	2093	1661	1137	1390	1267	2536	3103	2435
Tb927.10.3330	Tb927_10_v5.1	857754	858979	+	1226	2780	2441	2258	1568	1779	1645	6325	5358	5502	3285	2701	2028	1133	1605	1595	2085	2851	3020
Tb927.10.3340	Tb927_10_v5.1	859135	864519	+	5385	1500	1585	1761	1266	1183	1284	1706	1651	1878	1372	1465	1103	752	1021	1055	1599	2042	1758
Tb927.10.3350	Tb927_10_v5.1	864658	866562	+	1905	3151	3034	2782	2638	2884	2825	1421	1605	1445	2288	2160	1617	982	1197	1137	1177	1567	1299
Tb927.10.3360	Tb927_10_v5.1	867805	871627	+	3823	2624	2478	2428	1762	1748	1594	1606	1435	1207	808	751	506	242	293	307	1289	1658	1416
Tb927.10.3370	Tb927_10_v5.1	872987	873461	+	475	2734	2391	2351	4620	6831	5903	11763	11485	10105	6666	5266	4165	6165	7679	7578	7403	11888	8550
Tb927.10.3380	Tb927_10_v5.1	873612	874112	+	501	2222	2165	1915	3850	5061	4635	11182	11045	9430	5748	4574	3519	5044	6371	6221	6654	10324	8228
Tb927.10.3390	Tb927_10_v5.1	874243	878197	+	3955	3416	3410	3064	2249	2083	2220	918	720	999	3833	3737	2677	2337	2867	2506	1301	1457	1398
Tb927.10.3400	Tb927_10_v5.1	878831	882492	+	3662	142	190	141	140	105	79	141	109	103	83	127	82	51	75	70	65	66	79
Tb927.10.3410	Tb927_10_v5.1	882489	883338	+	850	29	40	19	32	24	11	4	5	3	14	22	18	10	12	12	8	13	4
Tb927.10.3420	Tb927_10_v5.1	883972	887162	+	3191	147	237	160	358	238	248	186	102	81	101	135	97	107	154	140	145	204	122
Tb927.10.3430	Tb927_10_v5.1	888089	890581	+	2493	2305	2334	2131	1570	1314	1464	2095	1643	1227	3925	3829	2749	1366	1918	1841	2801	3502	2872
Tb927.10.3470	Tb927_10_v5.1	891103	893661	+	2559	3707	3370	3151	2634	2237	2366	1178	994	981	2885	2543	1744	1353	1495	1440	1716	2019	1714
Tb927.10.3480	Tb927_10_v5.1	894152	896578	+	2427	3174	2920	2748	2512	2462	2500	3099	2559	2332	3178	2851	2020	1924	2367	2212	2805	3394	2943
Tb927.10.3490	Tb927_10_v5.1	896727	899278	+	2552	4822	4286	3976	2684	2357	2585	1697	1395	1421	3769	3713	2762	1443	1885	1951	2790	3593	2873
Tb927.10.3500	Tb927_10_v5.1	899676	903111	+	3436	5881	5207	4890	3734	3376	3762	1679	1304	1756	7473	6743	5090	4736	5454	5256	2824	3375	2962
Tb927.10.3510	Tb927_10_v5.1	903268	909169	+	5902	6446	5442	5572	3195	2642	2854	1782	1598	2058	8368	7103	5387	2883	3252	3182	2900	3652	3051
Tb927.10.3520	Tb927_10_v5.1	909895	911477	+	1583	5115	4793	4345	5870	6762	6998	4505	3660	3577	4934	4456	3210	4181	5286	4791	2728	3656	3233
Tb927.10.3530	Tb927_10_v5.1	912015	914789	+	2775	2236	2183	1990	2364	2297	2332	3610	3461	3797	1381	1186	881	540	757	695	1767	2348	2449
Tb927.10.3540	Tb927_10_v5.1	915310	916342	+	1033	980	868	834	1020	1174	1368	904	830	750	1520	1377	983	1169	1504	1283	658	843	707
Tb927.10.3550	Tb927_10_v5.1	917129	921554	+	4426	2989	3020	2912	1887	1683	1855	2351	2184	2598	4043	3931	2886	2243	2695	2578	2881	3718	3418
Tb927.10.3560	Tb927_10_v5.1	921881	923141	+	1261	1912	1756	1715	2173	2678	2925	1267	1138	1042	2384	2120	1625	1945	2264	2100	867	1125	957
Tb927.10.3570	Tb927_10_v5.1	924517	927403	+	2887	3859	3505	3081	3024	2850	3152	1197	908	1150	4569	3933	2997	1897	2114	2017	1953	2340	1905
Tb927.10.3580	Tb927_10_v5.1	927575	928730	+	1156	2094	1818	1769	1682	2096	2110	6565	5465	5148	2755	2396	1786	1931	2672	2300	2974	4044	3691
Tb927.10.3590	Tb927_10_v5.1	928905	931138	+	2234	3378	3070	2951	2769	2606	3119	3506	2844	2528	4647	4143	3052	2373	2902	2876	3177	4165	3357
Tb927.10.3600	Tb927_10_v5.1	931370	934098	+	2729	2056	2082	2015	1636	1373	1263	2219	1756	1251	456	460	296	125	150	147	573	900	795
Tb927.10.3610	Tb927_10_v5.1	934994	936937	+	1944	2680	2297	2334	2535	2944	2930	4416	3881	3565	2737	2320	1663	1344	1687	1588	2644	3547	3086
