# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "8" "-t" "CDS" "-f" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_cds.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
Tb927.9.8720	Tb927_09_v5.1	1405009	1406061	-	1053	4878	4638	4415	3165	3670	3806	2986	2660	3135	4731	4232	3051	2177	2963	2586	1788	2216	2148
Tb927.9.8740	Tb927_09_v5.1	1409325	1410308	-	984	5203	4517	4524	4676	5629	5590	606	582	597	7828	7198	5501	5672	6898	6315	1269	1545	1269
Tb927.9.8760	Tb927_09_v5.1	1411122	1418096	-	6975	3690	3247	3001	1487	1195	1342	414	450	981	5551	4425	3408	2138	1957	2211	1139	1306	1246
Tb927.9.8780	Tb927_09_v5.1	1418437	1420017	-	1581	2152	1751	1609	1709	1595	1802	983	729	926	2793	2309	1749	1860	2273	1980	1826	2114	1779
Tb927.9.8810	Tb927_09_v5.1	1420205	1420747	-	543	1358	1223	1139	1136	1445	1344	5502	4810	4271	2172	1822	1409	1332	1844	1710	3773	5514	4299
Tb927.9.8815	Tb927_09_v5.1	1421155	1421415	-	261	1252	1011	980	1657	2342	2234	2595	2352	2444	3000	2285	1764	3275	4208	3805	1269	1704	1424
Tb927.9.8820	Tb927_09_v5.1	1422097	1425258	-	3162	7496	6670	6518	5535	5734	5942	3186	2705	2844	8718	7983	6202	5851	7210	6823	4712	5600	4712
Tb927.9.8850	Tb927_09_v5.1	1425515	1426645	-	1131	4304	3991	3863	6848	8386	8637	3473	3107	3131	4861	4844	3498	4359	5089	4890	2845	3678	3245
Tb927.9.8880	Tb927_09_v5.1	1427029	1428159	-	1131	6674	6033	5722	10209	13005	13203	4689	4472	4472	8511	7302	5828	7407	8508	8356	4251	5777	4670
Tb927.9.8905	Tb927_09_v5.1	1431517	1431795	-	279	619	572	535	542	766	792	3407	3260	2959	1130	916	788	1071	1373	1115	1185	1746	1786
Tb927.9.8950	Tb927_09_v5.1	1438016	1439299	-	1284	7682	7245	6759	4626	5299	5383	3371	3201	2880	4971	4377	3038	1505	1885	1759	2065	2693	2270
Tb927.9.8990	Tb927_09_v5.1	1440409	1441446	-	1038	3016	2714	2519	3623	4853	4258	3582	3562	2898	3632	3123	2412	2932	3710	3236	2454	3295	2867
Tb927.9.9000	Tb927_09_v5.1	1441901	1442971	-	1071	3373	3097	2785	4234	5286	5037	2826	2550	2375	2998	2704	1998	2469	2798	2525	2180	2824	2303
Tb927.9.9010	Tb927_09_v5.1	1443290	1445047	-	1758	3469	3013	2995	3017	3236	3337	2874	2356	2399	3304	2898	2108	2393	2799	2496	2809	3563	2797
Tb927.9.9020	Tb927_09_v5.1	1445312	1446436	-	1125	2690	2396	2278	3135	3914	4155	5514	4624	4391	2350	1976	1440	1673	2125	1853	3133	4220	3650
Tb927.9.9030	Tb927_09_v5.1	1447129	1448346	-	1218	2804	2394	2315	1884	2029	2027	4192	3594	3767	2813	2490	1794	1265	1471	1544	3712	4745	3905
Tb927.9.9060	Tb927_09_v5.1	1448681	1449253	-	573	2494	2401	2068	4176	5246	5781	2021	1708	1923	3376	2869	2046	3392	4098	3873	1333	1749	1456
Tb927.9.9080	Tb927_09_v5.1	1449809	1450570	-	762	1208	1053	1019	1144	1240	1265	1742	1517	1394	1939	1399	1050	1399	1687	1445	1658	2186	1676
Tb927.9.9090	Tb927_09_v5.1	1450942	1452030	-	1089	1868	1744	1607	1624	1802	1777	3581	3071	2851	2520	2134	1577	1123	1551	1483	2228	3193	2555
Tb927.9.9100	Tb927_09_v5.1	1452678	1452932	-	255	2761	2538	2367	4590	5945	5726	5953	5656	5824	2861	2215	1620	2717	3468	3259	1982	2363	2193
Tb927.9.9115	Tb927_09_v5.1	1453699	1453872	-	174	498	481	404	447	459	449	1521	1168	1127	843	668	468	407	563	511	1073	1421	1122
Tb927.9.9120	Tb927_09_v5.1	1454091	1454825	-	735	1876	1684	1480	1645	1812	1900	3452	2553	2573	2319	1888	1428	1711	2061	1934	2428	3316	2601
Tb927.9.9140	Tb927_09_v5.1	1455387	1456532	-	1146	2295	2214	2055	2439	2414	2464	2179	1818	2396	1926	1779	1234	1328	1528	1391	1739	2073	1932
Tb927.9.9150	Tb927_09_v5.1	1456827	1458182	-	1356	2023	1719	1654	1301	1250	1310	2751	2182	3805	2837	2501	1854	1262	1626	1580	2873	3619	3983
Tb927.9.9160	Tb927_09_v5.1	1459171	1461030	-	1860	2477	2250	2053	1448	1411	1565	1369	1097	1120	2067	1750	1271	944	1042	1049	1684	2082	1754
Tb927.9.9170	Tb927_09_v5.1	1461397	1462536	-	1140	1678	1564	1364	1497	1360	1430	1646	1367	1314	1887	1681	1237	1125	1530	1342	1909	2462	1807
Tb927.9.9180	Tb927_09_v5.1	1463563	1464594	-	1032	819	757	709	592	660	629	810	664	683	800	732	553	415	521	507	870	975	877
Tb927.9.9190	Tb927_09_v5.1	1464910	1467030	-	2121	3752	3350	3106	3006	2771	3005	3333	2762	2862	3800	3291	2468	1789	2252	2116	4209	5390	4374
Tb927.9.9200	Tb927_09_v5.1	1467448	1468860	-	1413	3444	3208	2945	1304	1433	1479	2326	1945	2222	3678	3283	2643	1022	1362	1320	2904	4064	3544
Tb927.9.9210	Tb927_09_v5.1	1469243	1469497	-	255	4213	3699	3650	7552	11072	11244	12965	15612	13251	10190	8915	7531	12584	16170	14352	7271	13472	10702
Tb927.9.9220	Tb927_09_v5.1	1469857	1471557	-	1701	2869	2410	2383	1821	1796	2049	4037	3435	4801	3847	3375	2682	1693	2122	2001	3900	5130	5732
Tb927.9.9230	Tb927_09_v5.1	1472027	1472536	-	510	1166	1040	992	1404	1709	1582	4202	3552	3617	1329	1154	801	923	1263	1147	1596	2287	2126
Tb927.9.9260	Tb927_09_v5.1	1473251	1473745	-	495	1735	1449	1421	1250	1498	1503	5274	4939	4186	4223	3911	3236	2492	3280	3318	5900	10044	8207
Tb927.9.9270	Tb927_09_v5.1	1474144	1475691	-	1548	3693	3336	3032	3028	3098	3341	6175	4684	5024	4230	3939	3052	2442	3136	3088	5337	7137	5847
Tb927.9.9280	Tb927_09_v5.1	1476046	1477746	-	1701	3484	3056	2872	2554	2415	2646	3799	2880	2771	4163	3353	2754	1900	2213	2331	4044	5239	4333
Tb927.9.9290	Tb927_09_v5.1	1478398	1480098	-	1701	5430	4519	5001	6548	7556	8487	3722	3344	4363	9970	8812	6679	3256	3911	3829	2737	3238	3270
Tb927.9.9300	Tb927_09_v5.1	1482506	1483954	-	1449	1807	1674	1792	1301	1497	1231	875	941	595	2447	2253	1765	1524	1919	1867	1690	2116	1507
Tb927.9.9310	Tb927_09_v5.1	1484281	1487181	-	2901	4226	3759	3385	2804	2553	2771	1756	1347	1419	4950	4629	3476	2691	3163	2997	2764	3278	2689
Tb927.9.9320	Tb927_09_v5.1	1488138	1489232	-	1095	2343	2134	2023	1882	2062	2196	3520	2885	3993	3283	3256	2409	1153	1586	1526	5154	6597	7710
Tb927.9.9370	Tb927_09_v5.1	1496054	1496827	-	774	251	295	251	105	118	95	38	59	34	336	407	360	202	271	287	202	370	198
Tb927.9.9380	Tb927_09_v5.1	1497519	1498562	-	1044	2138	2093	1816	1400	1271	1307	1676	1463	1297	1123	980	703	358	441	443	1301	1723	1539
Tb927.9.9390	Tb927_09_v5.1	1499907	1500896	-	990	3355	3066	2935	1936	1862	1743	2667	2415	2200	1549	1372	1022	517	631	623	1899	2510	2237
Tb927.9.9400	Tb927_09_v5.1	1502412	1503383	-	972	1219	1099	1053	681	749	695	1020	1043	812	367	311	208	111	102	125	445	542	541
Tb927.9.9410	Tb927_09_v5.1	1504707	1505720	-	1014	1855	1661	1546	1087	1065	1055	1554	1347	1239	2392	2211	1565	752	918	905	1934	2502	2154
Tb927.9.9420	Tb927_09_v5.1	1506093	1507031	-	939	1864	1653	1413	1741	1917	1916	4666	4132	3745	2052	1648	1183	1292	1809	1460	2420	3194	2702
Tb927.9.9430	Tb927_09_v5.1	1507384	1508172	-	789	2522	2257	2177	2768	3243	3354	3366	2679	2882	2117	1880	1346	1748	2226	1924	1778	2352	1977
Tb927.9.9450	Tb927_09_v5.1	1510087	1513179	-	3093	6027	5174	5173	4362	4083	4525	1477	1231	1638	9496	8594	6856	6522	7296	7259	2458	3077	2246
Tb927.9.9520	Tb927_09_v5.1	1519540	1520577	-	1038	734	715	830	449	502	484	61	107	78	1176	1247	1067	721	1039	958	295	383	242
Tb927.9.9550	Tb927_09_v5.1	1522102	1522740	-	639	4003	3667	3428	2041	2539	2353	2929	3128	2770	3301	2618	1945	819	1036	980	1525	1990	1620
Tb927.9.9580	Tb927_09_v5.1	1523803	1525776	-	1974	3432	3430	3154	2278	2482	2434	2832	2311	1731	3415	3167	2255	1655	2243	2118	3352	4349	3291
Tb927.9.9600	Tb927_09_v5.1	1527148	1529469	-	2322	3004	2558	2540	1200	1072	1331	1704	1677	3076	4028	3956	3022	1998	2161	2167	2340	2821	3299
Tb927.9.9610	Tb927_09_v5.1	1529867	1530193	-	327	775	709	593	581	648	636	1207	954	1041	1332	1080	837	859	1116	1008	1366	2051	1589
Tb927.9.9620	Tb927_09_v5.1	1531465	1532514	-	1050	3000	2839	2714	2620	2855	3138	1886	1439	1469	2334	2248	1765	1327	1763	1726	1629	2272	1946
Tb927.9.9630	Tb927_09_v5.1	1532911	1533978	-	1068	4169	3752	3510	4274	4993	5147	3926	3178	3627	5809	4938	3684	2019	2614	2421	2601	3399	2945
Tb927.9.9640	Tb927_09_v5.1	1534621	1537578	-	2958	8877	7559	7201	6986	6613	6960	3218	2600	4411	7708	6787	5180	5354	6531	6100	4236	4967	4467
Tb927.9.9660	Tb927_09_v5.1	1538667	1539722	-	1056	2255	2063	1911	1983	2066	2406	1386	1113	1482	6418	6236	4638	5558	6608	6242	1519	1940	1889
Tb927.9.9670	Tb927_09_v5.1	1540321	1541073	-	753	3324	3092	2805	5031	6246	6667	2440	2298	2650	4144	3910	2818	3893	5098	4523	1560	1955	1752
Tb927.9.9690	Tb927_09_v5.1	1541763	1542467	-	705	1144	961	863	969	1095	1098	2263	1845	1771	1642	1357	1107	1297	1643	1510	1599	2000	1734
Tb927.9.9700	Tb927_09_v5.1	1542785	1544167	-	1383	3433	3199	2894	2474	2738	3058	5032	4166	4158	2775	2464	1718	1099	1554	1402	3253	4433	3830
Tb927.9.9710	Tb927_09_v5.1	1544458	1545465	-	1008	2856	2585	2566	919	934	1014	998	882	1088	3542	3143	2348	616	785	899	1511	1954	1733
Tb927.9.9720	Tb927_09_v5.1	1545740	1546417	-	678	1933	1864	1670	1081	1347	1315	7218	7067	6538	2136	1833	1425	562	858	769	3207	4802	4529
Tb927.9.9730	Tb927_09_v5.1	1547449	1548648	-	1200	2500	2009	2089	2171	2395	2709	2185	1824	1733	3167	2837	2156	2570	2925	2681	2428	3281	2735
Tb927.9.9740	Tb927_09_v5.1	1549027	1553280	-	4254	5480	4916	4673	3278	2898	2959	1354	1024	1186	7136	6518	4795	4148	4908	4641	2958	3687	2741
Tb927.9.9750	Tb927_09_v5.1	1553756	1554439	-	684	1755	1650	1576	1945	2168	2528	2995	2552	2832	2681	2410	1870	1758	2404	2043	2172	2814	2672
Tb927.9.9780	Tb927_09_v5.1	1555585	1556649	-	1065	3384	3238	3100	4274	5444	5533	3892	3442	3177	3953	3673	2703	3173	4022	3495	2168	2934	2773
Tb927.9.9810	Tb927_09_v5.1	1557247	1557705	-	459	1940	1834	1645	1503	1548	1506	1875	1518	1503	4125	3342	2459	1258	1535	1483	1384	1848	1443
Tb927.9.9820	Tb927_09_v5.1	1558099	1559166	-	1068	2781	2566	2440	3412	4078	3871	2603	2307	1975	4092	3845	2879	3785	4525	4397	2792	3477	2879
Tb927.9.9840	Tb927_09_v5.1	1560755	1561171	-	417	2570	2375	2142	3356	4476	4555	6126	5098	5090	4463	3421	2516	3834	4903	4403	2394	3557	2971
Tb927.9.9860	Tb927_09_v5.1	1562466	1564628	-	2163	14682	13741	12786	3767	4252	4734	3407	3273	3006	12361	11011	8118	2356	3084	3419	4563	6096	5118
Tb927.9.9870	Tb927_09_v5.1	1565175	1566623	-	1449	2319	2225	2060	2429	2688	2515	2639	2433	2029	2387	2197	1491	1625	2122	1959	2364	3262	2757
Tb927.9.9940	Tb927_09_v5.1	1572718	1573656	-	939	2432	2240	2042	3558	4450	4090	3648	3567	2976	2748	2409	1691	2040	2825	2464	2432	3316	2834
Tb927.9.9950	Tb927_09_v5.1	1574159	1575628	-	1470	2933	2846	2568	2461	2560	2611	3635	3133	4180	2747	2608	2027	1251	1747	1640	3272	4101	4052
Tb927.9.9960	Tb927_09_v5.1	1576405	1578021	-	1617	2083	2002	1831	1911	2004	1824	2170	1927	1743	1679	1499	1166	757	905	882	1946	2541	2369
Tb927.9.9970	Tb927_09_v5.1	1578635	1579981	-	1347	2095	1965	1768	1592	1535	1641	2143	1805	1524	2908	2795	2179	2011	2621	2358	3185	4236	3498
Tb927.9.9990	Tb927_09_v5.1	1581123	1581929	-	807	1971	1824	1716	2145	2248	2160	3693	3616	2663	2075	1791	1460	1484	1828	1743	2408	3290	2851
Tb927.9.10000	Tb927_09_v5.1	1582503	1582838	-	336	1162	1053	1087	1336	1758	1825	4812	4627	5040	1892	1627	1475	1632	2152	1925	2483	3509	3214
Tb927.9.10010	Tb927_09_v5.1	1583566	1585038	-	1473	5700	5558	5115	2523	2772	2729	2535	2458	2398	5550	4783	3527	1523	1903	2045	2347	3093	2687
Tb927.9.10040	Tb927_09_v5.1	1585717	1586520	-	804	1448	1400	1237	1142	1102	1210	913	629	746	1877	1693	1340	1208	1397	1440	1198	1526	1204
Tb927.9.10050	Tb927_09_v5.1	1586854	1588128	-	1275	2298	1862	1839	1728	1618	1798	1728	1242	1190	2910	2510	1930	1637	2059	1950	1698	2264	1829
Tb927.9.10060	Tb927_09_v5.1	1588512	1588955	-	444	1269	1102	1033	1385	1472	1632	2303	1993	2080	1430	1136	983	1111	1561	1466	1250	1687	1454
Tb927.9.10070	Tb927_09_v5.1	1590135	1591001	-	867	1791	1624	1498	900	766	836	1048	802	678	2889	2589	2035	1090	1406	1393	3182	4202	3039
Tb927.9.10080	Tb927_09_v5.1	1591225	1592295	-	1071	1650	1418	1311	1281	1202	1343	2241	1819	1678	2429	2273	1741	1425	1793	1660	2313	2962	2458
Tb927.9.10100	Tb927_09_v5.1	1593215	1597564	-	4350	5355	4850	4943	2923	2516	2559	519	444	554	9545	8373	6044	5703	5804	6267	1057	1264	989
Tb927.9.10140	Tb927_09_v5.1	1598374	1600839	-	2466	3875	3569	3303	3210	3268	3139	1504	1251	1088	2665	2255	1773	1820	2113	2036	1694	2134	1677
Tb927.9.10150	Tb927_09_v5.1	1601242	1603050	-	1809	3016	2832	2681	2055	2102	2355	2047	1527	1687	3608	3524	2704	2373	2945	2880	2794	3411	2801
Tb927.9.10160	Tb927_09_v5.1	1603419	1604096	-	678	1076	1078	1021	1198	1655	1501	4171	3735	3564	1503	1254	945	900	1300	1161	1885	2560	2308
Tb927.9.10170	Tb927_09_v5.1	1604537	1604785	-	249	589	599	482	662	832	712	913	691	732	684	570	433	521	691	658	557	687	564
Tb927.9.10190	Tb927_09_v5.1	1605552	1607573	-	2022	3353	3161	2864	2077	2233	2182	2398	2084	1669	4304	3842	2925	1891	2304	2553	3238	4149	3573
Tb927.9.10200	Tb927_09_v5.1	1607877	1608353	-	477	1558	1532	1415	2498	3504	3391	3896	3454	3803	1673	1496	1199	1677	2180	1931	1462	1940	1972
Tb927.9.10230	Tb927_09_v5.1	1609324	1609830	-	507	6407	5999	5686	12173	16308	13991	5420	5152	4075	11172	9388	6954	12113	15024	13369	2980	4033	3265
Tb927.9.10250	Tb927_09_v5.1	1610699	1610926	-	228	738	715	630	767	1041	952	2248	2085	1973	1269	1186	850	1211	1725	1543	1307	1869	1555
Tb927.9.10280	Tb927_09_v5.1	1616825	1617202	-	378	506	588	528	365	394	310	117	174	94	73	55	35	14	21	6	48	76	49
Tb927.9.10300	Tb927_09_v5.1	1617922	1618497	-	576	1179	1145	1005	939	1220	1168	4641	4262	3596	1601	1522	1143	695	999	914	3026	4235	3827
Tb927.9.10310	Tb927_09_v5.1	1619719	1620672	-	954	3607	3391	3173	6265	7310	7290	2813	2659	2407	9551	8569	6141	8442	9969	9433	1946	2426	2092
Tb927.9.10340	Tb927_09_v5.1	1621876	1623354	-	1479	1748	1538	1456	843	716	739	484	436	360	3656	3260	2529	1200	1297	1226	1580	1894	1477
Tb927.9.10350	Tb927_09_v5.1	1624766	1625389	-	624	1666	1423	1385	1576	1649	1818	1436	1386	1280	1831	1489	1128	1397	1698	1508	1273	1609	1389
Tb927.9.10360	Tb927_09_v5.1	1626138	1626587	-	450	1026	810	759	856	954	926	1817	1693	1430	899	752	563	576	716	629	1140	1510	1296
Tb927.9.10370	Tb927_09_v5.1	1627096	1628187	-	1092	1913	1819	1652	1861	2108	2162	3436	3014	3022	2569	2217	1728	1508	1918	1699	2310	3338	2942
Tb927.9.10400	Tb927_09_v5.1	1628940	1630346	-	1407	4521	3725	4562	5349	6384	8345	4166	3146	3858	13888	12992	10247	7620	7724	8039	3651	4586	4341
Tb927.9.10430	Tb927_09_v5.1	1630698	1631042	-	345	1201	1043	988	509	635	726	2769	2390	2335	1941	1671	1385	793	1004	992	2445	3608	3087
Tb927.9.10440	Tb927_09_v5.1	1631439	1638161	-	6723	8294	7198	6805	3955	2920	3548	1424	1601	2856	11366	9821	7728	5951	6203	6870	2940	3601	3299
Tb927.9.10450	Tb927_09_v5.1	1638969	1642847	-	3879	4338	4731	4087	2255	1919	1985	888	704	748	5100	5054	3697	1927	2184	2208	2088	2583	1945
Tb927.9.10470	Tb927_09_v5.1	1643436	1644467	-	1032	2363	2284	2091	2245	2209	2341	1957	1617	1543	3330	2835	2095	1418	1747	1560	1670	2125	1756
Tb927.9.10490	Tb927_09_v5.1	1645182	1646939	-	1758	3494	3093	2905	2661	2866	2980	3685	3358	2900	2883	2511	1842	1488	1745	1648	3079	3922	3544
Tb927.9.10500	Tb927_09_v5.1	1647431	1649020	-	1590	2450	2232	2026	2138	2145	2202	1348	1038	1213	2277	1965	1426	1153	1512	1367	1570	1951	1502
Tb927.9.10510	Tb927_09_v5.1	1649709	1650113	-	405	453	406	373	364	394	333	1129	1029	908	562	453	355	194	307	313	688	1059	783
Tb927.9.10520	Tb927_09_v5.1	1650814	1651575	-	762	1242	1112	1015	934	935	1033	1737	1430	1318	3001	2494	1817	1702	2226	1924	1732	2337	1923
Tb927.9.10530	Tb927_09_v5.1	1653298	1656429	-	3132	3392	3044	2781	2250	2035	1877	754	660	712	3438	3013	2187	2152	2420	2174	1319	1586	1161
Tb927.9.10550	Tb927_09_v5.1	1657821	1660001	-	2181	2342	2116	1972	1653	1679	1666	2834	2246	1950	2917	2743	2160	1814	2168	2061	2543	3304	2777
Tb927.9.10560	Tb927_09_v5.1	1661479	1661985	-	507	887	791	778	913	914	942	880	789	779	2306	1893	1446	1002	1360	1159	771	1011	783
Tb927.9.10570	Tb927_09_v5.1	1662759	1663724	-	966	3791	3600	3313	5070	5154	5802	4539	3689	4084	5595	5250	3919	5405	7267	6656	2924	3716	3289
Tb927.9.10580	Tb927_09_v5.1	1664146	1665012	-	867	2168	2079	1976	2779	3180	3315	5030	4265	4709	2463	2067	1564	1671	2130	1804	2248	2931	2931
Tb927.9.10630	Tb927_09_v5.1	1668264	1669064	-	801	1319	1130	1144	1364	1350	1272	277	355	304	1076	897	645	799	843	749	451	452	417
Tb927.9.10640	Tb927_09_v5.1	1670632	1672899	-	2268	2598	2379	2278	2055	1980	1934	1145	1109	1389	2252	2062	1521	1278	1553	1620	1476	1878	1574
Tb927.9.10650	Tb927_09_v5.1	1686880	1687275	-	396	1991	1980	1769	2303	2877	2830	3038	2857	2569	278	198	132	47	95	61	253	436	661
Tb927.9.10660	Tb927_09_v5.1	1687936	1688463	-	528	1017	1050	896	850	1086	945	3361	3023	2455	1400	1169	891	648	939	849	2020	2706	2225
Tb927.9.10670	Tb927_09_v5.1	1688954	1690747	-	1794	1238	1119	1145	742	669	732	1436	1153	1048	1279	1199	853	440	529	556	1417	1799	1545
Tb927.9.10680	Tb927_09_v5.1	1691144	1692124	-	981	2490	2232	2091	2065	1968	2382	2504	1899	1753	2673	2389	1896	2030	2284	2252	2617	3468	2606
Tb927.9.10690	Tb927_09_v5.1	1692977	1694443	-	1467	2716	2568	2606	3408	4077	4155	4395	3929	4238	2948	2698	1890	2198	2755	2568	2553	3128	3116
Tb927.9.10710	Tb927_09_v5.1	1695449	1697305	-	1857	2854	2584	2519	2275	2335	2363	1890	1765	1896	3239	3009	2218	2271	2649	2466	2165	2467	2583
Tb927.9.10770	Tb927_09_v5.1	1700279	1701946	-	1668	15809	13785	14047	13630	15240	16671	1287	1122	1233	32799	31190	24982	19294	20717	21631	14324	21850	17170
Tb927.9.10790	Tb927_09_v5.1	1704864	1705781	-	918	1780	1640	1624	1490	1468	1421	407	376	391	2358	2411	2019	1974	2455	2207	593	643	552
Tb927.9.10820	Tb927_09_v5.1	1706460	1708397	-	1938	3074	2905	2696	2703	2646	2747	2563	2018	1854	3269	2869	2159	2130	2655	2317	2398	3024	2472
Tb927.9.10830	Tb927_09_v5.1	1708634	1709182	-	549	1400	1205	1186	1647	2222	2168	2460	2336	2248	1848	1342	1119	1424	1812	1775	1270	1729	1396
Tb927.9.10840	Tb927_09_v5.1	1709706	1711082	-	1377	2494	2188	2147	2102	2207	2340	3596	3141	2481	2710	2365	1803	1695	2159	1968	2780	3690	2916
Tb927.9.10850	Tb927_09_v5.1	1711493	1711762	-	270	1163	1000	898	1122	1223	1377	2334	2100	2189	1192	1052	771	790	1104	986	1355	1798	1625
Tb927.9.10870	Tb927_09_v5.1	1713147	1714154	-	1008	1474	1270	1153	1025	932	1097	1727	1469	1770	1624	1469	1089	918	1038	1074	1653	1979	2033
Tb927.9.10880	Tb927_09_v5.1	1714624	1715346	-	723	622	629	603	525	529	636	2371	1869	1677	1157	1006	741	822	1047	918	1594	2062	1709
Tb927.9.10890	Tb927_09_v5.1	1716196	1717002	-	807	1784	1684	1555	2133	2570	2553	2639	2305	2556	2005	1841	1361	1767	2404	2137	1550	1982	1770
Tb927.9.10920	Tb927_09_v5.1	1718025	1721201	-	3177	4332	4056	4199	2828	3028	3204	1718	1387	1955	5029	4796	3512	2977	3812	3480	2512	3018	2351
Tb927.9.10930	Tb927_09_v5.1	1721655	1721993	-	339	1051	839	927	1408	1786	1881	3041	2783	2582	1252	1026	688	967	1212	1092	1457	2039	1613
Tb927.9.10950	Tb927_09_v5.1	1725010	1725873	-	864	215	278	276	254	319	238	107	103	45	234	294	212	171	283	241	125	218	81
Tb927.9.10960	Tb927_09_v5.1	1726927	1729032	-	2106	2959	2395	2426	2148	2211	2253	3707	3096	3191	3796	3419	2503	2157	2760	2339	3852	5065	4162
Tb927.9.10970	Tb927_09_v5.1	1729709	1730821	-	1113	937	946	881	670	584	615	708	610	605	1428	1444	1060	588	856	761	963	1363	1142
Tb927.9.11000	Tb927_09_v5.1	1732341	1733003	-	663	3103	3118	2899	4479	5376	5826	1639	1365	1706	3194	3253	2411	3080	4216	3686	1402	1799	1547
Tb927.9.11030	Tb927_09_v5.1	1736846	1737856	-	1011	514	565	503	346	365	352	131	132	94	327	303	240	163	196	188	246	305	174
Tb927.9.11040	Tb927_09_v5.1	1738211	1739134	-	924	917	763	786	625	609	620	3344	2948	2720	1045	855	620	384	509	484	2049	2692	2195
Tb927.9.11050	Tb927_09_v5.1	1742654	1744291	-	1638	1229	1237	1286	715	909	765	170	185	138	1297	1612	1123	780	1190	1001	334	420	279
Tb927.9.11070	Tb927_09_v5.1	1745706	1747691	-	1986	3136	2714	2622	2972	2968	3188	3382	2641	3108	3870	3597	2657	2674	3434	2879	3260	4014	3591
Tb927.9.11100	Tb927_09_v5.1	1751486	1752490	-	1005	1382	1347	1233	963	876	848	345	287	275	735	586	502	314	295	364	641	738	602
Tb927.9.11110	Tb927_09_v5.1	1752836	1760047	-	7212	7620	6516	6501	3895	3014	3630	1163	1110	1871	14300	12114	9285	7686	8168	8452	3191	3737	3087
Tb927.9.11120	Tb927_09_v5.1	1761126	1762934	-	1809	3587	3178	2965	3039	3111	3310	3254	2724	2638	6068	5276	3901	2514	3315	3126	4032	4859	4415
Tb927.9.11130	Tb927_09_v5.1	1763333	1764070	-	738	1446	1428	1316	1131	1070	1340	1703	1310	1891	2156	1912	1350	1165	1564	1403	1194	1700	1748
Tb927.9.11140	Tb927_09_v5.1	1764390	1765820	-	1431	2254	2046	2015	2155	2378	2304	2290	1910	2191	2338	2157	1623	1425	1928	1785	2585	3335	2985
Tb927.9.11150	Tb927_09_v5.1	1766123	1768546	-	2424	3879	3557	3351	2783	2562	2687	1651	1407	1359	4646	4273	3173	2702	3360	3215	3153	4059	3029
Tb927.9.11220	Tb927_09_v5.1	1774954	1776024	+	1071	2031	1705	1737	2344	2910	2794	5019	4401	4200	5699	4967	3973	3936	4835	4311	3291	4632	4167
Tb927.9.11230	Tb927_09_v5.1	1776292	1776717	+	426	2180	2022	1927	3795	4944	5223	5041	4609	4571	3309	2715	2010	3356	4364	4133	2399	3634	3020
Tb927.9.11250	Tb927_09_v5.1	1776940	1778274	+	1335	3363	2929	2881	4619	5469	5962	4629	4264	3805	3602	3274	2421	2849	3699	3389	3567	4862	4357
